client_id,name,age,gender,income,credit_score,income_category,age_group
66021,Sandra Cole,80,Female,20196,435,Low,Senior
59707,Robert Stewart,74,Female,73307,556,Medium,Senior
63073,Nathaniel Cross,39,Male,84829,847,High,Adult
10731,Jennifer Adkins,33,Female,49961,817,Medium,Adult
98665,Bryan Curry,35,Male,51914,567,Medium,Adult
22734,Phyllis Ballard,19,Female,60645,679,Medium,Young
8008,Isabel Mccall,68,Female,103575,698,High,Senior
19134,Brittany Taylor,51,Male,82169,333,High,Senior
72015,Douglas Miller,70,Male,27634,698,Low,Senior
29507,Annette Mccoy,46,Male,50223,480,Medium,Adult
31827,Margaret Jones,80,Female,119435,389,High,Senior
19514,William Bailey,21,Male,112846,804,High,Young
23036,Aaron Hodges,66,Female,56568,685,Medium,Senior
68906,Laura Mcguire,75,Male,117180,635,High,Senior
56918,Daniel Johnson,51,Male,20906,473,Low,Senior
33966,Glenn Fox,38,Female,89565,795,High,Adult
83394,Kelly Lang,45,Female,22796,725,Low,Adult
8499,Michael Henry,70,Male,143622,805,High,Senior
38969,Stephen Carter,58,Female,96812,583,High,Senior
95831,Ryan Rogers,30,Male,69869,523,Medium,Adult
77090,Daniel Butler,21,Female,125413,650,High,Young
52112,Bonnie Ford,39,Female,133315,759,High,Adult
77944,Benjamin Vaughan,39,Male,100666,304,High,Adult
16039,Karen Wolf,71,Male,22083,714,Low,Senior
94207,James Frost,56,Male,78300,584,Medium,Senior
20810,Daniel Scott,58,Female,40057,617,Medium,Senior
92399,Jaclyn Martinez,62,Female,31802,547,Low,Senior
15124,Anthony Paul,57,Female,86645,554,High,Senior
33785,Shelley Graham,25,Female,58677,724,Medium,Young
15823,Lisa Gonzalez,56,Male,84456,646,High,Senior
31244,Jose Schmidt,77,Female,122192,598,High,Senior
51385,William Simpson,21,Female,136357,452,High,Young
64016,Autumn Lynch,42,Male,43600,717,Medium,Adult
14411,John Kim,47,Female,74406,639,Medium,Adult
36271,Scott Guerra,24,Male,136113,382,High,Young
85247,Scott Richards,51,Female,123373,396,High,Senior
52250,Steven Underwood,25,Female,34225,831,Low,Young
94406,Nicholas Williams,74,Female,76629,366,Medium,Senior
61521,Derek Horton DVM,57,Male,146384,543,High,Senior
54298,Michael Gilbert,26,Male,95900,488,High,Adult
89275,Jennifer Melton,46,Male,88031,405,High,Adult
50947,Daniel Mcgee,71,Female,115045,810,High,Senior
64599,Madison Johnson,55,Female,53798,300,Medium,Senior
21806,Richard Palmer,35,Female,148219,420,High,Adult
31279,Daniel Williams,37,Male,131179,427,High,Adult
97825,Christina Green,69,Female,138251,361,High,Senior
27086,Michael Jacobs,46,Male,98991,792,High,Adult
57230,Susan Hill,45,Female,140655,722,High,Adult
38291,Alicia Olson,73,Male,79686,700,Medium,Senior
61228,Alvin Moore,71,Male,133066,637,High,Senior
46029,Robert Hall,73,Female,78377,312,Medium,Senior
58910,Paul Curry,54,Male,53189,380,Medium,Senior
65203,Dana Martinez,38,Female,28574,396,Low,Adult
38597,Joe Mcguire,73,Male,132774,545,High,Senior
7866,Connie Mcdonald,59,Female,35220,470,Low,Senior
30749,Krista Little,63,Male,132503,379,High,Senior
39450,Terrance Ward,41,Female,22350,690,Low,Adult
1632,Jimmy Cooley,68,Male,94515,651,High,Senior
18314,Megan King,78,Male,20964,613,Low,Senior
34316,Angela Mejia,80,Female,51700,416,Medium,Senior
87204,Abigail Willis,24,Female,113706,783,High,Young
95319,Ashley Dixon,39,Female,84313,556,High,Adult
95387,Erica Payne,45,Female,67744,611,Medium,Adult
4291,Michaela Mccall,35,Male,147636,783,High,Adult
13297,Kristina Lewis,32,Male,60951,722,Medium,Adult
79808,Jeremy Patterson,19,Female,35320,803,Low,Young
30746,Laura Simmons,53,Female,110069,833,High,Senior
42718,Matthew Briggs,66,Male,123764,660,High,Senior
17863,Scott Cameron,55,Female,148440,618,High,Senior
27761,Andre Ramirez,74,Male,22840,549,Low,Senior
38288,Justin Cohen DDS,66,Female,22692,620,Low,Senior
40130,Laura Rojas,43,Female,125955,466,High,Adult
12405,Jessica Smith,75,Female,64784,632,Medium,Senior
73207,Jeremy Bradford,78,Male,122500,844,High,Senior
31059,Sarah Alvarez,66,Female,41610,321,Medium,Senior
79134,Michelle Logan,59,Female,101443,656,High,Senior
16206,Stephen Schaefer,61,Male,119229,591,High,Senior
90552,George Santana,52,Male,47737,774,Medium,Senior
1360,Stephanie Cruz,41,Female,66047,367,Medium,Adult
30697,Deanna Conner,35,Female,64111,581,Medium,Adult
1139,Meagan Allen,65,Male,99209,768,High,Senior
31728,Donna Bell,37,Female,122555,749,High,Adult
46996,Austin Williamson,39,Male,38187,748,Low,Adult
9840,Sean Garcia,78,Female,79053,712,Medium,Senior
8550,Lori Serrano,25,Female,31857,820,Low,Young
48981,James Stanton,46,Female,34971,580,Low,Adult
10449,Phyllis Ramirez,66,Female,133422,371,High,Senior
89352,Andrew Wilson,18,Male,30995,412,Low,Young
21888,Stephanie Henry,40,Female,49259,620,Medium,Adult
11719,Haley Parker,72,Female,25032,321,Low,Senior
3607,Donna Williams,57,Female,103923,738,High,Senior
7543,Samantha Leonard,36,Female,33904,765,Low,Adult
59551,John Mcmahon,20,Male,123318,436,High,Young
44728,Lynn Johnson,36,Female,132141,450,High,Adult
25372,Paula Webb,33,Female,139056,789,High,Adult
17821,Kevin Park,42,Male,120480,342,High,Adult
60979,Gerald Mitchell,18,Female,23018,673,Low,Young
98323,Kenneth Sullivan,25,Male,81718,742,High,Young
38918,Laura Hill,46,Male,74482,573,Medium,Adult
61234,Donald Richard,19,Female,65840,465,Medium,Young
35824,Jessica Green,56,Male,31131,642,Low,Senior
77133,Jodi Byrd,77,Male,42698,328,Medium,Senior
26774,Lisa Davis,18,Female,74359,313,Medium,Young
57042,Robert Haley,71,Female,49583,774,Medium,Senior
18622,Henry Smith,44,Male,113281,696,High,Adult
46327,John Rivers,31,Male,46793,746,Medium,Adult
89842,Julian Pratt MD,68,Female,145084,425,High,Senior
70921,Kenneth Phillips,45,Male,127321,792,High,Adult
76367,Misty Pugh,61,Female,103236,805,High,Senior
98696,Timothy Barnett,28,Male,102714,471,High,Adult
42117,Duane Campbell,51,Male,75120,728,Medium,Senior
69014,Michael Lang,45,Male,109471,689,High,Adult
10133,Nathaniel Rodgers,23,Male,117911,470,High,Young
85628,Jennifer Montgomery,43,Female,38413,352,Low,Adult
80257,Theresa Bell,72,Female,77010,794,Medium,Senior
13365,Lauren Ross,64,Female,29464,587,Low,Senior
99603,Martha Mckinney,64,Male,77376,499,Medium,Senior
99569,Michelle Wallace,60,Male,124029,403,High,Senior
78589,Jeremy Franco,32,Male,122493,405,High,Adult
52314,Lisa Donaldson,40,Female,147667,512,High,Adult
8042,Denise Moon,71,Female,58303,604,Medium,Senior
72683,Mason Trevino,58,Male,44705,626,Medium,Senior
24552,Jeremy Tyler,32,Male,82358,632,High,Adult
36784,Ralph Sandoval,22,Female,112922,603,High,Young
93026,Amanda Williams,49,Male,93660,328,High,Adult
80703,Karen Morgan DVM,53,Female,103276,669,High,Senior
70822,Diane Hernandez,68,Female,108351,316,High,Senior
96154,David Bautista,38,Female,51387,360,Medium,Adult
48778,Carly Gibson,33,Male,68079,417,Medium,Adult
22873,Andrew Hicks,63,Female,68933,763,Medium,Senior
52476,Steven Moses,80,Female,147615,829,High,Senior
52631,Lee Wilkerson,79,Female,65098,776,Medium,Senior
88558,John Gilbert,63,Female,139558,449,High,Senior
58562,John Howell,62,Male,59074,375,Medium,Senior
33602,Dawn Benjamin,23,Male,76564,801,Medium,Young
65582,Cory Wheeler,45,Female,69414,823,Medium,Adult
67416,Jonathan Dennis,66,Male,46131,426,Medium,Senior
26883,Matthew Edwards,53,Female,111980,608,High,Senior
81215,Daniel Guerra,45,Female,84876,781,High,Adult
14710,Kristin Rodriguez,37,Male,114948,569,High,Adult
11367,Donald Fleming,58,Female,106334,425,High,Senior
85666,Leslie Love,41,Male,22301,717,Low,Adult
50107,Jessica Mendoza,24,Male,90927,436,High,Young
28228,Matthew Sandoval,42,Male,145747,816,High,Adult
11463,Andrew Mcbride,31,Female,121542,665,High,Adult
56884,Felicia Reyes,77,Male,118656,739,High,Senior
39694,Joseph Brooks,28,Male,40193,824,Medium,Adult
23737,Donna Campbell,41,Female,136415,314,High,Adult
21871,Matthew Peterson,42,Male,83224,704,High,Adult
3960,Holly Ortega,69,Male,120670,567,High,Senior
27988,Alison Kim,21,Female,117707,744,High,Young
37747,Steven Morton,19,Female,48393,666,Medium,Young
64928,Rodney Garrett,71,Male,86052,359,High,Senior
10839,Adam Young,47,Male,125733,340,High,Adult
24269,Heather Bowman,62,Female,29019,741,Low,Senior
81971,Teresa Fuller,44,Male,126720,389,High,Adult
48459,Christina Meyer,77,Male,126669,743,High,Senior
63585,Samuel Sherman,40,Male,27047,322,Low,Adult
62381,Terry Lewis,40,Male,94680,501,High,Adult
30968,Mary Wu,75,Female,134576,670,High,Senior
60849,Cynthia Jackson,60,Male,138979,345,High,Senior
34832,Alexander Pitts,45,Female,134325,431,High,Adult
47878,Stephen Lambert,65,Male,100295,452,High,Senior
51766,Ashley Mccann,65,Male,68326,548,Medium,Senior
86556,Ryan Johnson,49,Female,50970,632,Medium,Adult
63158,Ralph Wallace,59,Male,36329,762,Low,Senior
39393,Shari Butler,26,Male,82121,348,High,Adult
39088,Michael Hall,43,Female,41584,330,Medium,Adult
63292,Ms. Samantha Martin MD,46,Male,33768,360,Low,Adult
53930,Elizabeth Fuentes,60,Male,55560,602,Medium,Senior
33177,April Parker,46,Female,96274,809,High,Adult
49048,Jonathan Hill,20,Male,32504,763,Low,Young
48856,Madison Gordon,75,Female,143717,579,High,Senior
79021,Michael Lopez,61,Male,111723,662,High,Senior
34784,Christopher Smith,55,Male,39042,835,Low,Senior
14118,Mary Carr,46,Female,98340,773,High,Adult
65654,Bradley Jackson,65,Female,125390,592,High,Senior
53253,Adam Keller,33,Female,36799,841,Low,Adult
47068,Rodney Taylor,66,Female,75557,718,Medium,Senior
99568,Fred Chandler,20,Female,140237,360,High,Young
70988,David Wilson,62,Female,27422,319,Low,Senior
19259,Joshua Vaughn,37,Male,50601,707,Medium,Adult
1854,Charles Torres,69,Female,124829,300,High,Senior
49228,Philip Porter,41,Male,77416,707,Medium,Adult
66294,Jaime Patton,21,Female,50146,803,Medium,Young
17994,Danielle Bryant,32,Female,90551,802,High,Adult
68542,Wendy Kerr,71,Female,141644,696,High,Senior
76705,Diane Jordan,56,Male,39753,626,Low,Senior
64039,Jason Gallagher,31,Female,112535,763,High,Adult
83851,Suzanne Dean,34,Female,67195,535,Medium,Adult
34268,Ariel Williams,18,Male,112622,666,High,Young
15517,Justin Fisher,24,Female,124030,635,High,Young
2655,Christopher White,80,Male,72059,318,Medium,Senior
40836,Philip Smith,31,Female,45100,801,Medium,Adult
10823,Elizabeth Bennett,61,Female,94392,606,High,Senior
96389,Michael Simpson,59,Female,116163,400,High,Senior
48430,Anna Jackson MD,28,Female,76328,527,Medium,Adult
99743,Tina Henderson,37,Female,107045,803,High,Adult
79386,Robert Austin,56,Female,86082,600,High,Senior
2930,Juan Reeves,53,Female,121941,776,High,Senior
48316,Mr. William Clark,40,Male,55270,621,Medium,Adult
53662,Stephen Wade,26,Female,117984,445,High,Adult
71747,Dr. Brent Bentley,56,Male,47270,797,Medium,Senior
85176,Benjamin Weiss,48,Male,53584,320,Medium,Adult
72486,Troy Santos,72,Male,94314,363,High,Senior
93630,Julia Miller,60,Male,73202,780,Medium,Senior
69267,Leslie Snow MD,48,Female,108991,345,High,Adult
12016,Jeremy Munoz,50,Female,84023,731,High,Adult
79718,Robin Fuentes,26,Female,106619,489,High,Adult
82683,Mrs. Kimberly Garcia,58,Male,86024,395,High,Senior
4287,Susan Johnson,33,Male,126508,802,High,Adult
87918,Michael Taylor,59,Female,103083,749,High,Senior
10452,Jorge Mccarty,24,Female,41899,436,Medium,Young
74237,Richard Morgan,77,Male,43953,736,Medium,Senior
86565,Nicholas Sherman,61,Male,140561,733,High,Senior
73522,Mark Callahan,72,Female,84478,774,High,Senior
89053,Linda Brown,72,Female,58027,793,Medium,Senior
1835,Matthew Miller,80,Female,94125,728,High,Senior
98554,Dylan Woods,33,Male,74101,589,Medium,Adult
72357,Lisa Meadows,77,Male,34149,723,Low,Senior
89229,Rebecca Maxwell,59,Male,58220,558,Medium,Senior
9005,Sheryl Black,43,Female,33220,600,Low,Adult
16783,Paul Moreno,32,Male,113770,378,High,Adult
63811,Jamie Peterson,43,Female,119842,634,High,Adult
30250,Kimberly Shelton,75,Male,28782,722,Low,Senior
3740,Scott West,22,Female,116338,347,High,Young
39223,Benjamin Hensley,59,Female,20683,717,Low,Senior
62001,David Oneal,52,Female,23103,592,Low,Senior
47268,Mario James,34,Male,126851,762,High,Adult
20386,Joshua Burke,58,Male,89572,796,High,Senior
52872,Mrs. Sara Daniels,55,Male,91642,459,High,Senior
13611,Mark Manning,79,Female,37286,589,Low,Senior
73278,Nicholas Hernandez,43,Male,69535,465,Medium,Adult
17433,James Smith,21,Female,100747,612,High,Young
41248,Jennifer Rivas,61,Male,145608,657,High,Senior
44548,Rachel Moreno,64,Female,64937,821,Medium,Senior
50021,Kayla Clayton,33,Female,22750,363,Low,Adult
10535,Gene Keller,38,Male,106836,627,High,Adult
91525,Drew Morris,39,Female,104931,388,High,Adult
49875,Edward Beard,54,Male,98040,774,High,Senior
54959,Michelle Lewis,23,Female,25137,792,Low,Young
18147,Corey Kerr,19,Female,119758,673,High,Young
65318,Jason Mueller,40,Male,27738,661,Low,Adult
19896,Robin Harrington,46,Male,118686,380,High,Adult
5616,Danny Lucero,71,Female,31824,658,Low,Senior
69870,Michelle Coleman,62,Female,71420,672,Medium,Senior
13497,Wayne Lopez,30,Male,20759,813,Low,Adult
91720,Ashley Carter,32,Male,98196,643,High,Adult
56383,Diana Carlson,42,Female,51936,661,Medium,Adult
95612,Jenna Atkinson,52,Male,105774,353,High,Senior
71915,Lawrence Rodriguez,37,Female,37670,767,Low,Adult
34962,Daniel Bonilla,25,Female,87710,509,High,Young
97033,Kenneth Davis,64,Female,113886,555,High,Senior
39492,Chad Jones,56,Male,36073,345,Low,Senior
58207,Gary Newman,45,Male,56897,796,Medium,Adult
57784,Gregory Taylor,25,Female,45227,386,Medium,Young
41022,Karen Rivera,19,Male,139082,603,High,Young
65794,William Baker,48,Male,35575,303,Low,Adult
74001,Adrienne Bates,51,Female,65247,390,Medium,Senior
46640,David Davis,60,Female,134118,423,High,Senior
94246,Travis Palmer,75,Female,140236,561,High,Senior
43557,Alyssa Wilson,67,Female,84087,510,High,Senior
36527,Jennifer Barry,63,Female,126152,604,High,Senior
65365,Jennifer Long,73,Female,115293,531,High,Senior
85225,Heather Willis,79,Male,57326,611,Medium,Senior
14518,Michael Mcclure,75,Female,112743,774,High,Senior
40866,Kenneth Walker,74,Female,44142,763,Medium,Senior
8011,Gary Morrison,38,Male,25913,561,Low,Adult
9750,Richard Patel,39,Male,98570,347,High,Adult
43061,Jamie Davis,39,Female,113749,625,High,Adult
88114,Michael Osborne,18,Male,54901,595,Medium,Young
87644,Crystal Finley,44,Male,94186,647,High,Adult
54572,Curtis Brown,28,Female,46131,305,Medium,Adult
48687,Mary Owen,44,Female,93341,671,High,Adult
57903,Jason Carroll,28,Male,50151,759,Medium,Adult
44633,Jessica Hanna DDS,66,Male,105027,480,High,Senior
63428,Anita Saunders,73,Female,91946,412,High,Senior
67562,Karen Curtis,50,Male,99583,843,High,Adult
55268,Emily Ramirez,33,Female,45935,730,Medium,Adult
13192,Kimberly Chang,39,Male,141901,658,High,Adult
91240,Richard Adams,44,Female,48690,397,Medium,Adult
87361,Karen Rodriguez,47,Male,110922,368,High,Adult
59925,Travis Gomez,65,Female,79482,699,Medium,Senior
31643,Lindsay Clark,68,Female,55776,331,Medium,Senior
13278,Dalton Rogers,30,Female,110156,380,High,Adult
24317,Tiffany Mccullough,23,Female,78214,427,Medium,Young
48983,Sarah West,59,Male,145380,383,High,Senior
48643,Leslie Walsh,37,Male,34226,474,Low,Adult
5314,Mary Hill,48,Female,105682,445,High,Adult
59154,David Gamble,38,Female,116140,582,High,Adult
94485,Christopher Smith DVM,20,Female,126678,703,High,Young
28205,Amber Reyes,50,Male,119082,478,High,Adult
21133,Richard Fowler,75,Male,88814,378,High,Senior
99375,Russell Lewis,46,Female,119811,675,High,Adult
72386,Mallory Lewis,30,Female,44998,449,Medium,Adult
22152,Cameron Moore,66,Female,57032,432,Medium,Senior
99855,Eric Gutierrez,34,Female,144528,733,High,Adult
86460,Jonathan Rivers,37,Male,147241,806,High,Adult
15769,Mary Jackson,76,Male,126200,828,High,Senior
62634,Kevin Williams,58,Female,62165,337,Medium,Senior
64247,Kim Suarez,51,Female,135691,721,High,Senior
77100,Raymond Snyder,24,Female,136262,829,High,Young
15372,Henry Diaz,37,Female,95934,650,High,Adult
75809,Robin Beasley,21,Female,48524,792,Medium,Young
42604,Jacqueline Lopez,49,Male,125407,508,High,Adult
10869,Omar Brown,56,Male,38283,842,Low,Senior
47450,Mr. Lance Chang,54,Male,110631,631,High,Senior
18172,Tina Hamilton,31,Male,43325,676,Medium,Adult
3327,Ashley Clay,73,Male,102267,462,High,Senior
67571,Glenda Kaiser,79,Male,56190,571,Medium,Senior
42232,Loretta Higgins,54,Female,107435,606,High,Senior
84091,Victoria Gilbert,60,Female,93072,398,High,Senior
98442,Todd Payne II,29,Male,78939,340,Medium,Adult
51174,Mindy Gallegos,67,Male,84046,779,High,Senior
9195,Susan Willis,48,Female,83834,584,High,Adult
5356,Allen Marshall,80,Female,129685,803,High,Senior
78532,Gregory Rice,21,Female,103840,457,High,Young
15668,Robert Washington,25,Male,71319,312,Medium,Young
24323,Veronica Johnson MD,64,Male,33303,792,Low,Senior
30057,Charles Little,47,Male,25530,555,Low,Adult
99572,Beth Myers MD,58,Female,47040,514,Medium,Senior
46286,Robert Bass,54,Male,84922,641,High,Senior
27725,Thomas Richard,73,Female,113404,726,High,Senior
36486,Kathleen Miller,73,Female,60224,628,Medium,Senior
16087,Jason Gomez,34,Female,70540,502,Medium,Adult
59799,Jennifer Christian,60,Female,80126,595,High,Senior
36841,Adam Richards,52,Male,83305,370,High,Senior
34598,Brad Lynch,54,Male,110848,821,High,Senior
62517,Melissa Wise,43,Male,27877,799,Low,Adult
32197,James Collier,18,Female,139661,492,High,Young
36903,Danielle Wells,66,Female,25322,755,Low,Senior
16284,Ronald Thompson,52,Male,42900,797,Medium,Senior
31917,Ryan Edwards,45,Female,106852,483,High,Adult
61775,Douglas Romero,77,Female,100127,720,High,Senior
51107,Jennifer Smith,70,Male,148764,667,High,Senior
75500,Mason Smith,51,Female,85230,658,High,Senior
57884,Mrs. Sarah Miller MD,72,Male,134888,330,High,Senior
39820,Danielle Spencer,52,Female,146597,825,High,Senior
13391,Denise Robertson,72,Female,98612,468,High,Senior
57676,Michael Barnes,62,Male,110992,478,High,Senior
6277,Christopher Murray,45,Male,64430,543,Medium,Adult
59465,Dr. Ashley Erickson,38,Female,30358,735,Low,Adult
20148,Laura Underwood,75,Female,94669,472,High,Senior
73425,Anthony Torres,45,Male,25292,352,Low,Adult
26864,Natalie Mason,31,Female,26640,639,Low,Adult
23680,Jacob Caldwell,78,Male,116010,383,High,Senior
42906,Cynthia Sullivan,58,Male,99292,478,High,Senior
88160,Susan Murray,60,Male,94066,529,High,Senior
47058,Joyce Ramirez,24,Female,95253,506,High,Young
63849,Kerry Cochran,25,Female,87337,669,High,Young
42126,Heather Smith,61,Male,29883,387,Low,Senior
40738,Derek Roman,31,Female,27511,840,Low,Adult
86329,Ashley Flores,36,Female,149139,468,High,Adult
21200,Harold Hunt,27,Female,116897,561,High,Adult
67281,Mrs. Jessica Morris,28,Female,70825,435,Medium,Adult
82872,Wendy Fitzpatrick,28,Male,39136,811,Low,Adult
33126,Pamela Green,71,Male,81858,415,High,Senior
83460,Samuel Ruiz,74,Female,113018,339,High,Senior
5408,Kendra Knight,71,Female,127490,839,High,Senior
23325,Nicholas Thomas,48,Male,135304,499,High,Adult
73067,Megan Collins,31,Male,131061,679,High,Adult
25933,Aaron Reese,67,Female,80973,385,High,Senior
45207,Thomas Wong,76,Male,67493,627,Medium,Senior
65951,Richard Neal,37,Male,90892,420,High,Adult
36239,Jessica Schneider,46,Female,143045,786,High,Adult
22858,Karen White,44,Female,28659,616,Low,Adult
58440,Danny Robbins,69,Female,57309,542,Medium,Senior
4535,Joann Schmidt,53,Male,91727,572,High,Senior
43162,Lisa Stafford,50,Female,116900,632,High,Adult
99714,Jessica Golden,33,Male,149357,377,High,Adult
29396,Lindsay Webb,44,Male,86843,811,High,Adult
69681,Tiffany Rivera,42,Female,125561,579,High,Adult
99900,Julie Hayden,78,Male,37509,838,Low,Senior
95624,Vernon Rodriguez,42,Female,80799,798,High,Adult
25797,Sarah Carter,45,Male,34583,737,Low,Adult
65520,David Hernandez,27,Female,115246,361,High,Adult
